InputID,TargetID,Distance
"5150",Hospital Santa Rosa,87404.4689659615
"5151",Hospital Santa Rosa,87019.7640808868
"5152",Hospital Santa Rosa,86635.1113586721
"5153",Hospital Santa Rosa,86250.5114972835
"5154",Hospital Santa Rosa,85865.9652070911
"5155",Hospital Santa Rosa,85481.4732111555
"5156",Hospital Santa Rosa,85097.0362454965
"5157",Hospital Santa Rosa,84712.6550593864
"5158",Hospital Santa Rosa,84328.3304156585
"5159",Hospital Santa Rosa,83944.0630909901
"5160",Hospital Santa Rosa,83559.8538762336
"5161",Hospital Santa Rosa,83175.7035767355
"5162",Hospital Santa Rosa,82791.6130126607
"5163",Hospital Santa Rosa,82407.5830193353
"5164",Hospital Santa Rosa,82023.6144476005
"5165",Hospital Santa Rosa,81639.7081641622
"5166",Hospital Santa Rosa,81255.8650519647
"5167",Hospital Santa Rosa,80872.0860105671
"5168",Hospital Santa Rosa,80488.3719565375
"5169",Hospital Santa Rosa,80104.7238238461
"5170",Hospital Santa Rosa,79721.1425642739
"5171",Hospital Santa Rosa,79337.629147853
"5172",Hospital Santa Rosa,78954.1845632796
"5173",Hospital Santa Rosa,78570.809818372
"5174",Hospital Santa Rosa,78187.5059405349
"5175",Hospital Santa Rosa,77804.2739772159
"5176",Hospital Santa Rosa,77421.1149964182
"5177",Hospital Santa Rosa,77038.0300871714
"5178",Hospital Santa Rosa,76655.0203600717
"5179",Hospital Santa Rosa,76272.0869478013
"5180",Hospital Santa Rosa,75889.2310056717
"5181",Hospital Santa Rosa,75506.4537121969
"5182",Hospital Santa Rosa,75123.756269656
"5183",Hospital Santa Rosa,74741.1399047078
"5184",Hospital Santa Rosa,74358.6058689902
"5185",Hospital Santa Rosa,73976.1554397564
"5186",Hospital Santa Rosa,73593.7899205371
"5187",Hospital Santa Rosa,73211.5106417897
"5188",Hospital Santa Rosa,72829.318961608
"5189",Hospital Santa Rosa,72447.2162664316
"5190",Hospital Santa Rosa,72065.2039717739
"5191",Hospital Santa Rosa,71683.2835229837
"5192",Hospital Santa Rosa,71301.4563960299
"5193",Hospital Santa Rosa,70919.7240982981
"5194",Hospital Santa Rosa,70538.0881694255
"5195",Hospital Santa Rosa,70156.5501821624
"5196",Hospital Santa Rosa,69775.1117432413
"5197",Hospital Santa Rosa,69393.7744943053
"5198",Hospital Santa Rosa,69012.54011284
"5199",Hospital Santa Rosa,68631.410313144
"5200",Hospital Santa Rosa,68250.3868473286
"5201",Hospital Santa Rosa,67869.4715063628
"5202",Hospital Santa Rosa,67488.6661211337
"5203",Hospital Santa Rosa,67107.9725635473
"5204",Hospital Santa Rosa,66727.3927476753
"5205",Hospital Santa Rosa,66346.9286309301
"5206",Hospital Santa Rosa,65966.5822152698
"5207",Hospital Santa Rosa,65586.3555484795
"5208",Hospital Santa Rosa,65206.25072544
"5209",Hospital Santa Rosa,64826.2698894963
"5210",Hospital Santa Rosa,64446.4152338293
"5211",Hospital Santa Rosa,64066.6890028979
"5212",Hospital Santa Rosa,63687.0934939203
"5213",Hospital Santa Rosa,63307.631058415
"5214",Hospital Santa Rosa,62928.3041037809
"5215",Hospital Santa Rosa,62549.1150949447
"5216",Hospital Santa Rosa,62170.0665560661
"5217",Hospital Santa Rosa,61791.1610722896
"5218",Hospital Santa Rosa,61412.4012855683
"5219",Hospital Santa Rosa,61033.7899206096
"5220",Hospital Santa Rosa,60655.3297506766
"5221",Hospital Santa Rosa,60277.0236237544
"5222",Hospital Santa Rosa,59898.8744586065
"5223",Hospital Santa Rosa,59520.8852469394
"5224",Hospital Santa Rosa,59143.0590556585
"5225",Hospital Santa Rosa,58765.3990292067
"5226",Hospital Santa Rosa,58387.9083919755
"5227",Hospital Santa Rosa,58010.5904508191
"5228",Hospital Santa Rosa,57633.4485976602
"5229",Hospital Santa Rosa,57256.4863121833
"5230",Hospital Santa Rosa,56879.7071646338
"5231",Hospital Santa Rosa,56503.1148187353
"5232",Hospital Santa Rosa,56126.713034697
"5233",Hospital Santa Rosa,55750.5056723489
"5234",Hospital Santa Rosa,55374.4966943882
"5235",Hospital Santa Rosa,54998.6901697671
"5236",Hospital Santa Rosa,54623.0902771837
"5237",Hospital Santa Rosa,54247.7013087452
"5238",Hospital Santa Rosa,53872.5276737388
"5239",Hospital Santa Rosa,53497.573902579
"5240",Hospital Santa Rosa,53122.8446508901
"5241",Hospital Santa Rosa,52748.3447037652
"5242",Hospital Santa Rosa,52374.0789801883
"5243",Hospital Santa Rosa,52000.0525376414
"5244",Hospital Santa Rosa,51626.2705768848
"5245",Hospital Santa Rosa,51252.7384469435
"5246",Hospital Santa Rosa,50879.4616502974
"5247",Hospital Santa Rosa,50506.4458482726
"5248",Hospital Santa Rosa,50133.6968666674
"5249",Hospital Santa Rosa,49761.2207016131
"5250",Hospital Santa Rosa,49389.0235256589
"5251",Hospital Santa Rosa,49017.1116941454
"5252",Hospital Santa Rosa,48645.4917518187
"5253",Hospital Santa Rosa,48274.1704397352
"5254",Hospital Santa Rosa,47903.1547024582
"5255",Hospital Santa Rosa,47532.4516955758
"5256",Hospital Santa Rosa,47162.0687935238
"5257",Hospital Santa Rosa,46792.0135977536
"5258",Hospital Santa Rosa,46422.293945266
"5259",Hospital Santa Rosa,46052.9179175073
"5260",Hospital Santa Rosa,45683.8938496492
"5261",Hospital Santa Rosa,45315.2303403141
"5262",Hospital Santa Rosa,44946.9362616787
"5263",Hospital Santa Rosa,44579.0207700839
"5264",Hospital Santa Rosa,44211.4933170799
"5265",Hospital Santa Rosa,43844.3636609921
"5266",Hospital Santa Rosa,43477.6418790029
"5267",Hospital Santa Rosa,43111.3383797912
"5268",Hospital Santa Rosa,42745.4639167382
"5269",Hospital Santa Rosa,42380.0296017532
"5270",Hospital Santa Rosa,42015.0469197375
"5271",Hospital Santa Rosa,41650.5277437102
"5272",Hospital Santa Rosa,41286.4843506505
"5273",Hospital Santa Rosa,40922.9294380833
"5274",Hospital Santa Rosa,40559.8761414345
"5275",Hospital Santa Rosa,40197.3380522189
"5276",Hospital Santa Rosa,39835.3292370924
"5277",Hospital Santa Rosa,39473.8642578013
"5278",Hospital Santa Rosa,39112.9581920991
"5279",Hospital Santa Rosa,38752.6266556695
"5280",Hospital Santa Rosa,38392.885825096
"5281",Hospital Santa Rosa,38033.7524619565
"5282",Hospital Santa Rosa,37675.2439380897
"5283",Hospital Santa Rosa,37317.3782620834
"5284",Hospital Santa Rosa,36960.1741070659
"5285",Hospital Santa Rosa,36603.6508398725
"5286",Hospital Santa Rosa,36247.8285516289
"5287",Hospital Santa Rosa,35892.7280898579
"5288",Hospital Santa Rosa,35538.371092165
"5289",Hospital Santa Rosa,35184.7800216103
"5290",Hospital Santa Rosa,34831.9782038111
"5291",Hospital Santa Rosa,34479.9898659247
"5292",Hospital Santa Rosa,34128.8401775382
"5293",Hospital Santa Rosa,33778.555293624
"5294",Hospital Santa Rosa,33429.1623996177
"5295",Hospital Santa Rosa,33080.6897587561
"5296",Hospital Santa Rosa,32733.1667617694
"5297",Hospital Santa Rosa,32386.6239790538
"5298",Hospital Santa Rosa,32041.0932154257
"5299",Hospital Santa Rosa,31696.6075676056
"5300",Hospital Santa Rosa,31353.201484544
"5301",Hospital Santa Rosa,31010.9108307125
"5302",Hospital Santa Rosa,30669.7729525118
"5303",Hospital Santa Rosa,30329.8267479248
"5304",Hospital Santa Rosa,29991.1127395381
"5305",Hospital Santa Rosa,29653.6731510955
"5306",Hospital Santa Rosa,29317.5519877078
"5307",Hospital Santa Rosa,28982.7951198496
"5308",Hospital Santa Rosa,28649.4503712906
"5309",Hospital Santa Rosa,28317.5676111039
"5310",Hospital Santa Rosa,27987.1988498265
"5311",Hospital Santa Rosa,27658.3983399488
"5312",Hospital Santa Rosa,27331.2226808041
"5313",Hospital Santa Rosa,27005.730927934
"5314",Hospital Santa Rosa,26681.9847070573
"5315",Hospital Santa Rosa,26360.0483326183
"5316",Hospital Santa Rosa,26039.9889309864
"5317",Hospital Santa Rosa,25721.8765682965
"5318",Hospital Santa Rosa,25405.7843828383
"5319",Hospital Santa Rosa,25091.788721947
"5320",Hospital Santa Rosa,24779.9692831943
"5321",Hospital Santa Rosa,24470.409259716
"5322",Hospital Santa Rosa,24163.1954893269
"5323",Hospital Santa Rosa,23858.4186070873
"5324",Hospital Santa Rosa,23556.1732008343
"5325",Hospital Santa Rosa,23256.5579690537
"5326",Hospital Santa Rosa,22959.6758804295
"5327",Hospital Santa Rosa,22665.6343341542
"5328",Hospital Santa Rosa,22374.5453199845
"5329",Hospital Santa Rosa,22086.5255768331
"5330",Hospital Santa Rosa,21801.6967484699
"5331",Hospital Santa Rosa,21520.1855346723
"5332",Hospital Santa Rosa,21242.1238359484
"5333",Hospital Santa Rosa,20967.6488896505
"5334",Hospital Santa Rosa,20696.9033950128
"5335",Hospital Santa Rosa,20430.0356243528
"5336",Hospital Santa Rosa,20167.1995173167
"5337",Hospital Santa Rosa,19908.5547547098
"5338",Hospital Santa Rosa,19654.2668081052
"5339",Hospital Santa Rosa,19404.5069610623
"5340",Hospital Santa Rosa,19159.452297399
"5341",Hospital Santa Rosa,18919.2856516585
"5342",Hospital Santa Rosa,18684.195516582
"5343",Hospital Santa Rosa,18454.3759021118
"5344",Hospital Santa Rosa,18230.0261402508
"5345",Hospital Santa Rosa,18011.350630003
"5346",Hospital Santa Rosa,17798.558516515
"5347",Hospital Santa Rosa,17591.8632987648
"5348",Hospital Santa Rosa,17391.4823602846
"5349",Hospital Santa Rosa,17197.6364179528
"5350",Hospital Santa Rosa,17010.5488844908
"5351",Hospital Santa Rosa,16830.4451412315
"5352",Hospital Santa Rosa,16657.5517188525
"5353",Hospital Santa Rosa,16492.0953852274
"5354",Hospital Santa Rosa,16334.3021412189
"5355",Hospital Santa Rosa,16184.3961272195
"5356",Hospital Santa Rosa,16042.5984454737
"5357",Hospital Santa Rosa,15909.1259056359
"5358",Hospital Santa Rosa,15784.1897036089
"5359",Hospital Santa Rosa,15667.9940463943
"5360",Hospital Santa Rosa,15560.7347383432
"5361",Hospital Santa Rosa,15462.597746751
"5362",Hospital Santa Rosa,15373.7577670724
"5363",Hospital Santa Rosa,15294.3768099916
"5364",Hospital Santa Rosa,15224.6028340451
"5365",Hospital Santa Rosa,15164.5684484012
"5366",Hospital Santa Rosa,15114.3897105321
"5367",Hospital Santa Rosa,15074.1650429288
"5368",Hospital Santa Rosa,15043.974291568
"5369",Hospital Santa Rosa,15023.8779465782
"5370",Hospital Santa Rosa,15013.91654247
"5371",Hospital Santa Rosa,15014.11025216
"5372",Hospital Santa Rosa,15024.4586826309
"5373",Hospital Santa Rosa,15044.9408796675
"5374",Hospital Santa Rosa,15075.5155389036
"5375",Hospital Santa Rosa,15116.1214198291
"5376",Hospital Santa Rosa,15166.6779526149
"5377",Hospital Santa Rosa,15227.086023971
"5378",Hospital Santa Rosa,15297.2289244778
"5379",Hospital Santa Rosa,15376.9734368426
"5380",Hospital Santa Rosa,15466.1710422913
"5381",Hospital Santa Rosa,15564.6592209244
"5382",Hospital Santa Rosa,15672.2628212736
"5383",Hospital Santa Rosa,15788.7954744978
"5384",Hospital Santa Rosa,15914.0610295468
"5385",Hospital Santa Rosa,16047.8549871378
"5386",Hospital Santa Rosa,16189.9659123466
"5387",Hospital Santa Rosa,16340.176807962
"5388",Hospital Santa Rosa,16498.2664333229
"5389",Hospital Santa Rosa,16664.0105559947
"5390",Hospital Santa Rosa,16837.1831263608
"5391",Hospital Santa Rosa,17017.5573677524
"5392",Hospital Santa Rosa,17204.9067771855
"5393",Hospital Santa Rosa,17399.0060339687
"5394",Hospital Santa Rosa,17599.6318154327
"5395",Hospital Santa Rosa,17806.5635206941
"5396",Hospital Santa Rosa,18019.5839047929
"5397",Hospital Santa Rosa,18238.479626696
"5398",Hospital Santa Rosa,18463.0417155401
"5399",Hospital Santa Rosa,18693.0659601169
"5400",Hospital Santa Rosa,18928.3532271168
"5401",Hospital Santa Rosa,19168.709713794
"5402",Hospital Santa Rosa,19413.9471409398
"5403",Hospital Santa Rosa,19663.8828919233
"5404",Hospital Santa Rosa,19918.3401034859
"5405",Hospital Santa Rosa,20177.147713734
"5406",Hospital Santa Rosa,20440.1404725242
"5407",Hospital Santa Rosa,20707.1589190848
"5408",Hospital Santa Rosa,20978.049331405
"5409",Hospital Santa Rosa,21252.6636515604
"5410",Hospital Santa Rosa,21530.8593907584
"5411",Hospital Santa Rosa,21812.4995175551
"5412",Hospital Santa Rosa,22097.4523323466
"5413",Hospital Madre de Dios,22380.1948277604
"5414",Hospital Madre de Dios,22663.1245264623
"5415",Hospital Madre de Dios,22949.2120977674
"5416",Hospital Madre de Dios,23238.340912063
"5417",Hospital Madre de Dios,23530.398862115
"5418",Hospital Madre de Dios,23825.2782292403
"5419",Hospital Madre de Dios,24122.8755461324
"5420",Hospital Madre de Dios,24423.0914576334
"5421",Hospital Santa Rosa,143867.799933246
"5422",Hospital Santa Rosa,143479.297160307
"5423",Hospital Santa Rosa,143090.805424507
"5424",Hospital Santa Rosa,142702.324816059
"5425",Hospital Santa Rosa,142313.855426165
"5426",Hospital Santa Rosa,141925.397347011
"5427",Hospital Santa Rosa,141536.950671804
"5428",Hospital Santa Rosa,141148.515494764
"5429",Hospital Santa Rosa,140760.091911156
"5430",Hospital Santa Rosa,140371.680017292
"5431",Hospital Santa Rosa,139983.279910552
"5432",Hospital Santa Rosa,139594.891689396
"5433",Hospital Santa Rosa,139206.515453375
"5434",Hospital Santa Rosa,138818.151303159
"5435",Hospital Santa Rosa,138429.799340539
"5436",Hospital Santa Rosa,138041.459668446
"5437",Hospital Santa Rosa,137653.132390979
"5438",Hospital Santa Rosa,137264.817613401
"5439",Hospital Santa Rosa,136876.515442168
"5440",Hospital Santa Rosa,136488.225984949
"5441",Hospital Santa Rosa,136099.949350633
"5442",Hospital Santa Rosa,135711.68564935
"5443",Hospital Santa Rosa,135323.434992498
"5444",Hospital Santa Rosa,134935.197492746
"5445",Hospital Santa Rosa,134546.973264058
"5446",Hospital Santa Rosa,134158.76242172
"5447",Hospital Santa Rosa,133770.565082348
"5448",Hospital Santa Rosa,133382.38136391
"5449",Hospital Santa Rosa,132994.211385751
"5450",Hospital Santa Rosa,132606.055268606
"5451",Hospital Santa Rosa,132217.91313462
"5452",Hospital Santa Rosa,131829.785107379
"5453",Hospital Santa Rosa,131441.671311921
"5454",Hospital Santa Rosa,131053.571874759
"5455",Hospital Santa Rosa,130665.486923908
"5456",Hospital Santa Rosa,130277.416588895
"5457",Hospital Santa Rosa,129889.361000797
"5458",Hospital Santa Rosa,129501.320292261
"5459",Hospital Santa Rosa,129113.294597511
"5460",Hospital Santa Rosa,128725.284052392
"5461",Hospital Santa Rosa,128337.288794388
"5462",Hospital Santa Rosa,127949.308962639
"5463",Hospital Santa Rosa,127561.344697973
"5464",Hospital Santa Rosa,127173.396142935
"5465",Hospital Santa Rosa,126785.463441807
"5466",Hospital Santa Rosa,126397.546740631
"5467",Hospital Santa Rosa,126009.64618725
"5468",Hospital Santa Rosa,125621.761931319
"5469",Hospital Santa Rosa,125233.894124343
"5470",Hospital Santa Rosa,124846.042919705
"5471",Hospital Santa Rosa,124458.208472692
"5472",Hospital Santa Rosa,124070.390940523
"5473",Hospital Santa Rosa,123682.590482386
"5474",Hospital Santa Rosa,123294.807259464
"5475",Hospital Santa Rosa,122907.041434959
"5476",Hospital Santa Rosa,122519.293174145
"5477",Hospital Santa Rosa,122131.562644377
"5478",Hospital Santa Rosa,121743.850015135
"5479",Hospital Santa Rosa,121356.155458064
"5480",Hospital Santa Rosa,120968.47914699
"5481",Hospital Santa Rosa,120580.821257975
"5482",Hospital Santa Rosa,120193.181969339
"5483",Hospital Santa Rosa,119805.561461704
"5484",Hospital Santa Rosa,119417.959918028
"5485",Hospital Santa Rosa,119030.377523637
"5486",Hospital Santa Rosa,118642.81446628
"5487",Hospital Santa Rosa,118255.270936146
"5488",Hospital Santa Rosa,117867.747125923
"5489",Hospital Santa Rosa,117480.24323083
"5490",Hospital Santa Rosa,117092.759448656
"5491",Hospital Santa Rosa,116705.295979815
"5492",Hospital Santa Rosa,116317.85302737
"5493",Hospital Santa Rosa,115930.430797091
"5494",Hospital Santa Rosa,115543.029497503
"5495",Hospital Santa Rosa,115155.649339918
"5496",Hospital Santa Rosa,114768.290538489
"5497",Hospital Santa Rosa,114380.953310263
"5498",Hospital Santa Rosa,113993.637875223
"5499",Hospital Santa Rosa,113606.344456334
"5500",Hospital Santa Rosa,113219.073279606
"5501",Hospital Santa Rosa,112831.824574136
"5502",Hospital Santa Rosa,112444.598572159
"5503",Hospital Santa Rosa,112057.395509115
"5504",Hospital Santa Rosa,111670.215623688
"5505",Hospital Santa Rosa,111283.059157869
"5506",Hospital Santa Rosa,110895.926357017
"5507",Hospital Santa Rosa,110508.817469913
"5508",Hospital Santa Rosa,110121.732748819
"5509",Hospital Santa Rosa,109734.672449544
"5510",Hospital Santa Rosa,109347.636831494
"5511",Hospital Santa Rosa,108960.626157753
"5512",Hospital Santa Rosa,108573.640695133
"5513",Hospital Santa Rosa,108186.680714249
"5514",Hospital Santa Rosa,107799.746489582
"5515",Hospital Santa Rosa,107412.838299553
"5516",Hospital Santa Rosa,107025.956426581
"5517",Hospital Santa Rosa,106639.10115717
"5518",Hospital Santa Rosa,106252.272781978
"5519",Hospital Santa Rosa,105865.471595889
"5520",Hospital Santa Rosa,105478.697898087
"5521",Hospital Santa Rosa,105091.951992147
"5522",Hospital Santa Rosa,104705.234186099
"5523",Hospital Santa Rosa,104318.544792521
"5524",Hospital Santa Rosa,103931.884128623
"5525",Hospital Santa Rosa,103545.252516323
"5526",Hospital Santa Rosa,103158.650282343
"5527",Hospital Santa Rosa,102772.077758299
"5528",Hospital Santa Rosa,102385.535280784
"5529",Hospital Santa Rosa,101999.023191468
"5530",Hospital Santa Rosa,101612.541837196
"5531",Hospital Santa Rosa,101226.091570079
"5532",Hospital Santa Rosa,100839.672747595
"5533",Hospital Santa Rosa,100453.285732698
"5534",Hospital Santa Rosa,100066.930893913
"5535",Hospital Santa Rosa,99680.6086054485
"5536",Hospital Santa Rosa,99294.3192473039
"5537",Hospital Santa Rosa,98908.0632053874
"5538",Hospital Santa Rosa,98521.8408716139
"5539",Hospital Santa Rosa,98135.6526440458
"5540",Hospital Santa Rosa,97749.4989269963
"5541",Hospital Santa Rosa,97363.3801311493
"5542",Hospital Santa Rosa,96977.2966737011
"5543",Hospital Santa Rosa,96591.2489784726
"5544",Hospital Santa Rosa,96205.2374760518
"5545",Hospital Santa Rosa,95819.2626039257
"5546",Hospital Santa Rosa,95433.3248066096
"5547",Hospital Santa Rosa,95047.4245357997
"5548",Hospital Santa Rosa,94661.5622505144
"5549",Hospital Santa Rosa,94275.7384172425
"5550",Hospital Santa Rosa,93889.9535100852
"5551",Hospital Santa Rosa,93504.2080109294
"5552",Hospital Santa Rosa,93118.5024095909
"5553",Hospital Santa Rosa,92732.8372039838
"5554",Hospital Santa Rosa,92347.2129002909
"5555",Hospital Santa Rosa,91961.6300131269
"5556",Hospital Santa Rosa,91576.0890657175
"5557",Hospital Santa Rosa,91190.5905900833
"5558",Hospital Santa Rosa,90805.1351272174
"5559",Hospital Santa Rosa,90419.7232272708
"5560",Hospital Santa Rosa,90034.3554497644
"5561",Hospital Santa Rosa,89649.0323637649
"5562",Hospital Santa Rosa,89263.7545480998
"5563",Hospital Santa Rosa,88878.5225915694
"5564",Hospital Santa Rosa,88493.3370931462
"5565",Hospital Santa Rosa,88108.1986622135
"5566",Hospital Santa Rosa,87723.1079187739
"5567",Hospital Santa Rosa,87338.0654936912
"5568",Hospital Santa Rosa,86953.0720289221
"5569",Hospital Santa Rosa,86568.1281777615
"5570",Hospital Santa Rosa,86183.2346050898
"5571",Hospital Santa Rosa,85798.3919876261
"5572",Hospital Santa Rosa,85413.6010142033
"5573",Hospital Santa Rosa,85028.8623860238
"5574",Hospital Santa Rosa,84644.1768169415
"5575",Hospital Santa Rosa,84259.5450337561
"5576",Hospital Santa Rosa,83874.9677764839
"5577",Hospital Santa Rosa,83490.4457986757
"5578",Hospital Santa Rosa,83105.9798677212
"5579",Hospital Santa Rosa,82721.5707651595
"5580",Hospital Santa Rosa,82337.2192870078
"5581",Hospital Santa Rosa,81952.9262440996
"5582",Hospital Santa Rosa,81568.6924624197
"5583",Hospital Santa Rosa,81184.5187834627
"5584",Hospital Santa Rosa,80800.4060645921
"5585",Hospital Santa Rosa,80416.3551794189
"5586",Hospital Santa Rosa,80032.3670181779
"5587",Hospital Santa Rosa,79648.4424881186
"5588",Hospital Santa Rosa,79264.582513928
"5589",Hospital Santa Rosa,78880.7880381256
"5590",Hospital Santa Rosa,78497.0600215023
"5591",Hospital Santa Rosa,78113.3994435658
"5592",Hospital Santa Rosa,77729.8073029769
"5593",Hospital Santa Rosa,77346.2846180427
"5594",Hospital Santa Rosa,76962.8324271661
"5595",Hospital Santa Rosa,76579.4517893648
"5596",Hospital Santa Rosa,76196.1437847688
"5597",Hospital Santa Rosa,75812.9095151416
"5598",Hospital Santa Rosa,75429.7501044295
"5599",Hospital Santa Rosa,75046.666699301
"5600",Hospital Santa Rosa,74663.6604697374
"5601",Hospital Santa Rosa,74280.7326096064
"5602",Hospital Santa Rosa,73897.8843372732
"5603",Hospital Santa Rosa,73515.1168962356
"5604",Hospital Santa Rosa,73132.4315557472
"5605",Hospital Santa Rosa,72749.8296114981
"5606",Hospital Santa Rosa,72367.312386296
"5607",Hospital Santa Rosa,71984.8812307654
"5608",Hospital Santa Rosa,71602.5375240777
"5609",Hospital Santa Rosa,71220.2826747057
"5610",Hospital Santa Rosa,70838.1181211882
"5611",Hospital Santa Rosa,70456.0453329313
"5612",Hospital Santa Rosa,70074.0658110371
"5613",Hospital Santa Rosa,69692.1810891368
"5614",Hospital Santa Rosa,69310.3927342846
"5615",Hospital Santa Rosa,68928.7023478521
"5616",Hospital Santa Rosa,68547.111566461
"5617",Hospital Santa Rosa,68165.6220629439
"5618",Hospital Santa Rosa,67784.2355473497
"5619",Hospital Santa Rosa,67402.9537679624
"5620",Hospital Santa Rosa,67021.7785123595
"5621",Hospital Santa Rosa,66640.7116085155
"5622",Hospital Santa Rosa,66259.7549259317
"5623",Hospital Santa Rosa,65878.9103767955
"5624",Hospital Santa Rosa,65498.1799172138
"5625",Hospital Santa Rosa,65117.565548433
"5626",Hospital Santa Rosa,64737.0693181568
"5627",Hospital Santa Rosa,64356.6933218669
"5628",Hospital Santa Rosa,63976.4397042107
"5629",Hospital Santa Rosa,63596.3106604286
"5630",Hospital Santa Rosa,63216.3084378379
"5631",Hospital Santa Rosa,62836.4353373551
"5632",Hospital Santa Rosa,62456.6937150831
"5633",Hospital Santa Rosa,62077.0859839543
"5634",Hospital Santa Rosa,61697.61461542
"5635",Hospital Santa Rosa,61318.2821351984
"5636",Hospital Santa Rosa,60939.0911491894
"5637",Hospital Santa Rosa,60560.0443091529
"5638",Hospital Santa Rosa,60181.1443388394
"5639",Hospital Santa Rosa,59802.3940299629
"5640",Hospital Santa Rosa,59423.7962442909
"5641",Hospital Santa Rosa,59045.3539158213
"5642",Hospital Santa Rosa,58667.0700530404
"5643",Hospital Santa Rosa,58288.9477412515
"5644",Hospital Santa Rosa,57910.9901450028
"5645",Hospital Santa Rosa,57533.2005106061
"5646",Hospital Santa Rosa,57155.5821687382
"5647",Hospital Santa Rosa,56778.1385371475
"5648",Hospital Santa Rosa,56400.8731234745
"5649",Hospital Santa Rosa,56023.7895281597
"5650",Hospital Santa Rosa,55646.8914474775
"5651",Hospital Santa Rosa,55270.1826766764
"5652",Hospital Santa Rosa,54893.6671132583
"5653",Hospital Santa Rosa,54517.3487603583
"5654",Hospital Santa Rosa,54141.2317302924
"5655",Hospital Santa Rosa,53765.3202482096
"5656",Hospital Santa Rosa,53389.6186559175
"5657",Hospital Santa Rosa,53014.1314158384
"5658",Hospital Santa Rosa,52638.8631151398
"5659",Hospital Santa Rosa,52263.8184700219
"5660",Hospital Santa Rosa,51889.0023301883
"5661",Hospital Santa Rosa,51514.4196834845
"5662",Hospital Santa Rosa,51140.0756607389
"5663",Hospital Santa Rosa,50765.9755408033
"5664",Hospital Santa Rosa,50392.1247557902
"5665",Hospital Santa Rosa,50018.5288965401
"5666",Hospital Santa Rosa,49645.1937183195
"5667",Hospital Santa Rosa,49272.1251467383
"5668",Hospital Santa Rosa,48899.3292839506
"5669",Hospital Santa Rosa,48526.8124150922
"5670",Hospital Santa Rosa,48154.5810150031
"5671",Hospital Santa Rosa,47782.6417552375
"5672",Hospital Santa Rosa,47411.0015113899
"5673",Hospital Santa Rosa,47039.6673707216
"5674",Hospital Santa Rosa,46668.6466401261
"5675",Hospital Santa Rosa,46297.9468544561
"5676",Hospital Santa Rosa,45927.5757852078
"5677",Hospital Santa Rosa,45557.5414495843
"5678",Hospital Santa Rosa,45187.8521199977
"5679",Hospital Santa Rosa,44818.5163339459
"5680",Hospital Santa Rosa,44449.5429043911
"5681",Hospital Santa Rosa,44080.9409305669
"5682",Hospital Santa Rosa,43712.7198093039
"5683",Hospital Santa Rosa,43344.889246864
"5684",Hospital Santa Rosa,42977.4592713306
"5685",Hospital Santa Rosa,42610.4402455594
"5686",Hospital Santa Rosa,42243.8428807459
"5687",Hospital Santa Rosa,41877.6782506279
"5688",Hospital Santa Rosa,41511.9578063467
"5689",Hospital Santa Rosa,41146.6933920219
"5690",Hospital Santa Rosa,40781.8972610687
"5691",Hospital Santa Rosa,40417.5820932828
"5692",Hospital Santa Rosa,40053.7610127577
"5693",Hospital Santa Rosa,39690.4476066667
"5694",Hospital Santa Rosa,39327.6559449435
"5695",Hospital Santa Rosa,38965.4006009333
"5696",Hospital Santa Rosa,38603.6966730529
"5697",Hospital Santa Rosa,38242.5598075043
"5698",Hospital Santa Rosa,37882.0062221189
"5699",Hospital Santa Rosa,37522.0527313832
"5700",Hospital Santa Rosa,37162.7167726969
"5701",Hospital Santa Rosa,36804.016433948
"5702",Hospital Santa Rosa,36445.9704824781
"5703",Hospital Santa Rosa,36088.5983954851
"5704",Hospital Santa Rosa,35731.9203919693
"5705",Hospital Santa Rosa,35375.9574662864
"5706",Hospital Santa Rosa,35020.7314234152
"5707",Hospital Santa Rosa,34666.2649159917
"5708",Hospital Santa Rosa,34312.5814832631
"5709",Hospital Santa Rosa,33959.7055919937
"5710",Hospital Santa Rosa,33607.6626794885
"5711",Hospital Santa Rosa,33256.479198798
"5712",Hospital Santa Rosa,32906.1826662504
"5713",Hospital Santa Rosa,32556.8017114115
"5714",Hospital Santa Rosa,32208.3661296106
"5715",Hospital Santa Rosa,31860.9069371447
"5716",Hospital Santa Rosa,31514.4564293158
"5717",Hospital Santa Rosa,31169.0482414335
"5718",Hospital Santa Rosa,30824.7174129145
"5719",Hospital Santa Rosa,30481.5004546495
"5720",Hospital Santa Rosa,30139.4354197808
"5721",Hospital Santa Rosa,29798.5619780354
"5722",Hospital Santa Rosa,29458.9214937947
"5723",Hospital Santa Rosa,29120.5571080503
"5724",Hospital Santa Rosa,28783.5138244009
"5725",Hospital Santa Rosa,28447.838599262
"5726",Hospital Santa Rosa,28113.5804364667
"5727",Hospital Santa Rosa,27780.7904863576
"5728",Hospital Santa Rosa,27449.5221495872
"5729",Hospital Santa Rosa,27119.8311857324
"5730",Hospital Santa Rosa,26791.7758268417
"5731",Hospital Santa Rosa,26465.4168960844
"5732",Hospital Santa Rosa,26140.8179315286
"5733",Hospital Santa Rosa,25818.0453151667
"5734",Hospital Santa Rosa,25497.1684072341
"5735",Hospital Santa Rosa,25178.2596857849
"5736",Hospital Santa Rosa,24861.3948915394
"5737",Hospital Santa Rosa,24546.6531778627
"5738",Hospital Santa Rosa,24234.117265779
